name,hiredate,08depcode,08job,eightsal,eightOT,eightcals,eightTotal,09depcode,09job,ninesal,nineOT,ninecals,nineTotal,10depcode,10job,tensal,tenOT,tencals,tenTotal,11depcode,11job,elevensal,elevenOT,elevencals,elevenTotal,12depcode,12job,twelvesal,twelveOT,twelvecals,twelveTotal,13depcode,13job,thirteensal,thirteenOT,thirteencals,thirteenTotal
f413,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,2881.13,2881.13,40170.43,2,Firefighter EMT-Enhanced                          ,38603.9,4748.53,4748.53,43352.43,2,Firefighter EMT-Enhanced                          ,38603.9,3275.98,3275.98,41879.88,2,Firefighter EMT-Enhanced                          ,38603.9,1955.83,1955.83,40559.73,2,Firefighter EMT-P                                 ,45822.43,4198.36,4198.36,50020.79,2,Firefighter EMT-P                                 ,48589.67,4900.46,4900.46,53490.13
f414,7/18/2005,2,Firefighter EMT-I                                 ,39277.91,7858.04,7858.04,47135.95,2,Firefighter EMT-I                                 ,40662.42,6575.82,6575.82,47238.24,2,Firefighter EMT-I                                 ,40662.42,3424.87,3424.87,44087.29,2,Firefighter EMT-I                                 ,40662.42,4389.27,4389.27,45051.69,2,Firefighter EMT-I                                 ,40662.42,3393.88,3393.88,44056.3,2,Firefighter EMT-I                                 ,42397.1,4601.68,4601.68,46998.78
f415,7/18/2005,2,Firefighter EMT-C                                 ,37289.3,2406.18,2406.18,39695.48,2,Firefighter EMT-Enhanced                          ,39569.52,1867.8,1867.8,41437.32,2,Firefighter EMT-Enhanced                          ,39569.52,1446.02,1446.02,41015.54,2,Firefighter EMT-P                                 ,46967.7,1209.99,1209.99,48177.69,2,Firefighter EMT-P                                 ,46967.7,697.39,697.39,47665.09,2,Firefighter EMT-P                                 ,49692.4,369.25,369.25,50061.65
f416,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,5111.38,5111.38,42400.68,2,Firefighter EMT-Enhanced                          ,38603.9,6984.76,6984.76,45588.66,2,Firefighter EMT-Enhanced                          ,38603.9,7489.53,7489.53,46093.43,2,Firefighter EMT-Enhanced                          ,38603.9,5380.98,5380.98,43984.88,2,Firefighter EMT-Enhanced                          ,38603.9,4436.43,4436.43,43040.33,2,Firefighter EMT-Enhanced                          ,40223.39,2873.15,2873.15,43096.54
f417,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,3376.05,3376.05,40665.35,2,Firefighter EMT-I                                 ,41679.19,4732.37,4732.37,46411.56,2,Firefighter EMT-I                                 ,41679.19,1400.36,1400.36,43079.55,2,Firefighter EMT-I                                 ,41679.19,2102.22,2102.22,43781.41,2,Firefighter EMT-I                                 ,41679.19,6025.7,6025.7,47704.89,2,Firefighter EMT-P                                 ,48850.39,20613.88,20613.88,69464.27
f418,7/18/2005,2,Firefighter EMT-I                                 ,39277.91,4922.36,4922.36,44200.27,2,Firefighter EMT-P                                 ,45822.43,6177.8,6177.8,52000.23,2,Firefighter EMT-P                                 ,45822.43,2222.82,2222.82,48045.25,2,Firefighter EMT-P                                 ,45822.43,832.63,832.63,46655.06,2,Firefighter EMT-P                                 ,45822.43,246.04,246.04,46068.47,2,Firefighter EMT-P                                 ,43487.45,1660.3,1660.3,45147.75
f419,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,2263.82,2263.82,39553.12,2,Firefighter EMT-Enhanced                          ,38603.9,1654.28,1654.28,40258.18,2,Firefighter EMT-Enhanced                          ,38603.9,299.8,299.8,38903.7,2,Firefighter EMT-Enhanced                          ,38603.9,280.31,280.31,38884.21,2,Firefighter EMT-Enhanced                          ,38603.9,576.8,576.8,39180.7,2,Fire Inspector                                    ,39664.95,1660.67,1660.67,41325.62
f420,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,2647.71,2647.71,39937.01,2,Firefighter EMT-Enhanced                          ,38603.9,406.88,406.88,39010.78,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f421,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,3308.34,3308.34,40597.64,2,Firefighter EMT-I                                 ,41679.19,3541.65,3541.65,45220.84,2,Firefighter EMT-P                                 ,46967.7,2368.9,2368.9,49336.6,2,Firefighter EMT-P                                 ,46967.7,452.29,452.29,47419.99,2,Firefighter EMT-P                                 ,46967.7,471.14,471.14,47438.84,2,Firefighter EMT-P                                 ,48937.65,1829.97,1829.97,50767.62
f422,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,1954.13,1954.13,39243.43,2,Firefighter EMT-I                                 ,41679.19,5509.21,5509.21,47188.4,2,Firefighter EMT-I                                 ,41679.19,868.13,868.13,42547.32,2,Firefighter EMT-I                                 ,41679.19,1150.03,1150.03,42829.22,2,Firefighter EMT-I                                 ,41679.19,555.36,555.36,42234.55,2,N/A,0,0,NaN,0
f423,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,8369.34,8369.34,45658.64,2,Firefighter EMT-Enhanced                          ,38603.9,4859.85,4859.85,43463.75,2,Firefighter EMT-Enhanced                          ,38603.9,2433.76,2433.76,41037.66,2,Firefighter EMT-Enhanced                          ,38603.9,717.36,717.36,39321.26,2,Firefighter EMT-Enhanced                          ,38603.9,1509.47,1509.47,40113.37,2,Firefighter EMT-Enhanced                          ,40572.88,862.75,862.75,41435.63
f424,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,2648.16,2648.16,39937.46,2,Firefighter EMT-Enhanced                          ,38603.9,1766.93,1766.93,40370.83,2,Firefighter EMT-Enhanced                          ,38603.9,1759.43,1759.43,40363.33,2,Firefighter EMT-Enhanced                          ,38603.9,1355.21,1355.21,39959.11,2,Firefighter EMT-I                                 ,40662.48,1497.25,1497.25,42159.73,2,Firefighter EMT-P                                 ,48371.87,3294.87,3294.87,51666.74
f425,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,4207.13,4207.13,41496.43,2,Firefighter EMT-I                                 ,41679.19,6426.52,6426.52,48105.71,2,Firefighter EMT-I                                 ,41679.19,5071.58,5071.58,46750.77,2,Firefighter EMT-I                                 ,41679.19,4386.55,4386.55,46065.74,2,Firefighter EMT-I                                 ,41679.19,457.82,457.82,42137.01,2,Firefighter EMT-P                                 ,43933.01,7660.11,7660.11,51593.12
f426,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,3482.77,3482.77,40772.07,2,Firefighter EMT-Enhanced                          ,38603.9,5150.35,5150.35,43754.25,2,Firefighter EMT-Enhanced                          ,38603.9,6667.71,6667.71,45271.61,2,Firefighter EMT-Enhanced                          ,38603.9,5445.37,5445.37,44049.27,2,Firefighter EMT-Enhanced                          ,38603.9,3164.12,3164.12,41768.02,2,Firefighter EMT-Enhanced                          ,40752,7131.19,7131.19,47883.19
f427,7/18/2005,2,Firefighter Recruit                               ,33825,1608.84,1608.84,35433.84,2,Firefighter EMT-Enhanced                          ,37662.19,1687.01,1687.01,39349.2,2,Firefighter EMT-Enhanced                          ,37662.19,52.23,52.23,37714.42,2,Firefighter EMT-Enhanced                          ,37662.19,286,286,37948.19,2,Firefighter EMT-Enhanced                          ,37662.19,778.2,778.2,38440.39,2,Firefighter EMT-Enhanced                          ,39422.91,598.81,598.81,40021.72
f428,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,4040.55,4040.55,41329.85,2,Firefighter EMT-Enhanced                          ,38603.9,2710.74,2710.74,41314.64,2,Firefighter EMT-Enhanced                          ,38603.9,3902.86,3902.86,42506.76,2,Firefighter EMT-I                                 ,40662.42,2928.58,2928.58,43591,2,Firefighter EMT-I                                 ,40662.42,688.86,688.86,41351.28,2,Firefighter EMT-I                                 ,42028.98,4602.99,4602.99,46631.97
f429,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,3607.47,3607.47,40896.77,2,Firefighter EMT-Enhanced                          ,38603.9,2674.75,2674.75,41278.65,2,Firefighter EMT-Enhanced                          ,38603.9,1019.37,1019.37,39623.27,2,Firefighter EMT-Enhanced                          ,38603.9,770.86,770.86,39374.76,2,Firefighter EMT-Enhanced                          ,38603.9,539.59,539.59,39143.49,2,Firefighter EMT-I                                 ,40317.65,1901.31,1901.31,42218.96
f430,7/18/2005,2,Firefighter EMT-P                                 ,44261.82,5702.12,5702.12,49963.94,2,Firefighter EMT-P                                 ,45822.43,3249.53,3249.53,49071.96,2,Firefighter EMT-P                                 ,45822.43,3444.82,3444.82,49267.25,2,Firefighter EMT-P                                 ,45822.43,6048.36,6048.36,51870.79,2,Firefighter EMT-P                                 ,45822.43,5761.58,5761.58,51584.01,2,Firefighter EMT-P                                 ,48377.07,13096.68,13096.68,61473.75
f431,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,2809.56,2809.56,40098.86,2,Firefighter EMT-Enhanced                          ,38603.9,4272.19,4272.19,42876.09,2,Firefighter EMT-Enhanced                          ,38603.9,1016.3,1016.3,39620.2,2,Firefighter EMT-Enhanced                          ,38603.9,66.39,66.39,38670.29,2,Firefighter EMT-Enhanced                          ,38603.9,3038.95,3038.95,41642.85,2,Firefighter EMT-Enhanced                          ,40223.39,11746.06,11746.06,51969.45
f432,7/18/2005,2,Firefighter EMT-Enhanced                          ,37289.3,455.08,455.08,37744.38,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f433,7/18/2005,2,Firefighter EMT-P                                 ,44261.82,2881.42,2881.42,47143.24,2,Firefighter EMT-P                                 ,45822.43,4110.31,4110.31,49932.74,2,Firefighter EMT-P                                 ,45822.43,1195.53,1195.53,47017.96,2,Firefighter EMT-P                                 ,45822.43,1204.16,1204.16,47026.59,2,Firefighter EMT-P                                 ,45822.43,598.08,598.08,46420.51,2,Fire Inspector                                    ,46740.72,7775.89,7775.89,54516.61
f434,7/18/2005,2,Firefighter EMT-C                                 ,39277.91,6311.63,6311.63,45589.54,2,Firefighter EMT-P                                 ,45822.43,3407.25,3407.25,49229.68,2,Firefighter EMT-P                                 ,45822.43,1330.45,1330.45,47152.88,2,Firefighter EMT-P                                 ,45822.43,50.84,50.84,45873.27,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f435,7/19/2005,2,Firefighter EMT-Enhanced                          ,37289.3,3683.64,3683.64,40972.94,2,Firefighter EMT-Enhanced                          ,38603.9,2484.4,2484.4,41088.3,2,Firefighter EMT-Enhanced                          ,38603.9,1563.25,1563.25,40167.15,2,Firefighter EMT-I                                 ,40662.42,1613.76,1613.76,42276.18,2,Firefighter EMT-I                                 ,40662.42,889.9,889.9,41552.32,2,Firefighter EMT-I                                 ,42028.99,3168.78,3168.78,45197.77
f436,7/22/2005,2,Firefighter EMT-Enhanced                          ,37289.3,4578.35,4578.35,41867.65,2,Firefighter EMT-Enhanced                          ,38603.9,4345.25,4345.25,42949.15,2,Firefighter EMT-Enhanced                          ,38603.9,6638.53,6638.53,45242.43,2,Firefighter EMT-Enhanced                          ,38603.9,8091.15,8091.15,46695.05,2,Firefighter EMT-Enhanced                          ,38603.9,8152.83,8152.83,46756.73,2,Firefighter EMT-I                                 ,40609.17,15672.53,15672.53,56281.7
f437,7/22/2005,2,Firefighter EMT-Enhanced                          ,37289.3,2059.92,2059.92,39349.22,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f438,7/26/2005,2,Firefighter EMT-I                                 ,39277.91,5320.2,5320.2,44598.11,2,Firefighter EMT-P                                 ,45822.43,6470.45,6470.45,52292.88,2,Firefighter EMT-P                                 ,45822.43,5948.31,5948.31,51770.74,2,Firefighter EMT-P                                 ,45822.43,2869.7,2869.7,48692.13,2,Firefighter EMT-P                                 ,45822.43,7113.32,7113.32,52935.75,2,Firefighter EMT-P                                 ,10464.06,4842.66,4842.66,15306.72
f439,9/6/2005,2,Firefighter EMT-Enhanced                          ,35492.11,4830.89,4830.89,40323,2,Firefighter EMT-I                                 ,39670.69,7070.83,7070.83,46741.52,2,Firefighter EMT-I                                 ,40662.42,7042.4,7042.4,47704.82,2,Firefighter EMT-I                                 ,40662.42,4416.77,4416.77,45079.19,2,Firefighter EMT-I                                 ,40662.42,1849.16,1849.16,42511.58,2,Firefighter EMT-I                                 ,42368.17,3154.77,3154.77,45522.94
f440,9/6/2005,2,Firefighter EMT-Enhanced                          ,36379.43,5900.61,5900.61,42280.04,2,Firefighter EMT-Enhanced                          ,37662.19,3148.3,3148.3,40810.49,2,Firefighter EMT-Enhanced                          ,38603.9,1247.4,1247.4,39851.3,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f441,3/20/2006,2,Firefighter EMT-Enhanced                          ,37289.3,2640.51,2640.51,39929.81,2,Firefighter EMT-Enhanced                          ,38603.9,2238.4,2238.4,40842.3,2,Firefighter EMT-Enhanced                          ,39569.46,243.85,243.85,39813.31,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f442,3/20/2006,2,Firefighter EMT-Enhanced                          ,37289.3,3182.45,3182.45,40471.75,2,Firefighter EMT-Enhanced                          ,38603.9,663.86,663.86,39267.76,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f443,3/20/2006,2,Firefighter EMT-Enhanced                          ,37289.3,4474.15,4474.15,41763.45,2,Firefighter EMT-Enhanced                          ,38603.9,3715.98,3715.98,42319.88,2,Firefighter EMT-Enhanced                          ,39569.46,2284.16,2284.16,41853.62,2,Firefighter EMT-Enhanced                          ,39569.46,73.2,73.2,39642.66,2,Firefighter EMT-Enhanced                          ,39569.46,790.55,790.55,40360.01,2,Firefighter EMT-Enhanced                          ,41168.03,319.95,319.95,41487.98
f444,3/20/2006,2,Firefighter EMT-Enhanced                          ,37289.3,3753.89,3753.89,41043.19,2,Firefighter EMT-Enhanced                          ,38603.9,5319.77,5319.77,43923.67,2,Firefighter EMT-Enhanced                          ,39569.46,4336.85,4336.85,43906.31,2,Firefighter EMT-Enhanced                          ,39569.46,2822.71,2822.71,42392.17,2,Firefighter EMT-Enhanced                          ,39569.46,3.66,3.66,39573.12,2,Firefighter EMT-Enhanced                          ,41771.27,45.9,45.9,41817.17
f445,3/20/2006,2,Firefighter EMT-Enhanced                          ,37289.3,2482.43,2482.43,39771.73,2,Firefighter EMT-Enhanced                          ,38603.9,1498.36,1498.36,40102.26,2,Firefighter EMT-Enhanced                          ,39569.46,411.89,411.89,39981.35,2,Firefighter EMT-P                                 ,43613.75,1070.17,1070.17,44683.92,2,Firefighter EMT-P                                 ,43613.75,916.24,916.24,44529.99,2,Firefighter EMT-P                                 ,45474.47,5281.9,5281.9,50756.37
f446,3/20/2006,2,Firefighter EMT-Enhanced                          ,36379.43,4672.69,4672.69,41052.12,2,Firefighter EMT-Enhanced                          ,37662.19,2160.86,2160.86,39823.05,2,Firefighter EMT-Enhanced                          ,38603.9,386.05,386.05,38989.95,2,Firefighter EMT-P                                 ,43613.75,379.99,379.99,43993.74,2,Firefighter EMT-P                                 ,43613.75,367.21,367.21,43980.96,2,Firefighter EMT-P                                 ,45342.28,542.69,542.69,45884.97
f447,3/20/2006,2,Firefighter EMT-Enhanced                          ,37289.3,4156.74,4156.74,41446.04,2,Firefighter EMT-Enhanced                          ,38603.9,2181.61,2181.61,40785.51,2,Firefighter EMT-Enhanced                          ,39569.46,84.14,84.14,39653.6,2,Firefighter EMT-Enhanced                          ,39569.46,140.86,140.86,39710.32,2,Firefighter EMT-Enhanced                          ,39569.46,84.15,84.15,39653.61,2,Firefighter EMT-Enhanced                          ,5288.32,37.32,37.32,5325.64
f448,3/20/2006,2,Firefighter EMT-Enhanced                          ,36379.43,3327.66,3327.66,39707.09,2,Firefighter EMT-Enhanced                          ,37662.19,3193.44,3193.44,40855.63,2,Firefighter EMT-Enhanced                          ,38603.9,5033.96,5033.96,43637.86,2,Firefighter EMT-Enhanced                          ,38603.9,3043.81,3043.81,41647.71,2,Firefighter EMT-Enhanced                          ,38603.9,2877.81,2877.81,41481.71,2,Firefighter EMT-Enhanced                          ,40575.06,6383.21,6383.21,46958.27
f449,3/20/2006,2,Firefighter EMT-Enhanced                          ,37289.3,3139.29,3139.29,40428.59,2,Firefighter EMT-Enhanced                          ,38603.9,5639.38,5639.38,44243.28,2,Firefighter EMT-Enhanced                          ,39569.46,2337.04,2337.04,41906.5,2,Firefighter EMT-I                                 ,41679.36,3318.12,3318.12,44997.48,2,Firefighter EMT-P                                 ,46967.7,1230.61,1230.61,48198.31,2,Firefighter EMT-P                                 ,48937.65,8846.13,8846.13,57783.78
f450,3/20/2006,2,Firefighter EMT-Enhanced                          ,36379.43,2784.2,2784.2,39163.63,2,Firefighter EMT-Enhanced                          ,37662.19,3532.82,3532.82,41195.01,2,Firefighter EMT-Enhanced                          ,38603.9,3162.5,3162.5,41766.4,2,Firefighter EMT-Enhanced                          ,38603.9,1968.97,1968.97,40572.87,2,Firefighter EMT-Enhanced                          ,38603.9,516.35,516.35,39120.25,2,Firefighter EMT-Enhanced                          ,40076.03,3031.91,3031.91,43107.94
f451,4/3/2006,2,Firefighter EMT-Enhanced                          ,38221.68,6127.07,6127.07,44348.75,2,Firefighter EMT-Enhanced                          ,40558.92,2319.51,2319.51,42878.43,2,Firefighter EMT-Enhanced                          ,41573.42,834.03,834.03,42407.45,2,Firefighter EMT-Enhanced                          ,41573.42,292.39,292.39,41865.81,2,Firefighter EMT-Enhanced                          ,41573.42,277.46,277.46,41850.88,2,Firefighter EMT-Enhanced                          ,42594.27,907.29,907.29,43501.56
f452,7/10/2006,2,Operations Officer I                              ,24076.39,190.99,190.99,24267.38,2,N/A,0,0,NaN,0,2,Operations Officer I                              ,24924.92,98.86,98.86,25023.78,2,Operations Officer I                              ,24924.92,161.77,161.77,25086.69,2,N/A,0,0,NaN,0,2,Operations Officer I                              ,0,0,NaN,0
f453,10/23/2006,2,Firefighter Recruit                               ,33825,1241.49,1241.49,35066.49,2,Firefighter EMT-I                                 ,40662.42,2047.8,2047.8,42710.22,2,Firefighter EMT-I                                 ,41679.19,1366.64,1366.64,43045.83,2,Firefighter EMT-P                                 ,46967.7,30.39,30.39,46998.09,2,N/A,0,0,NaN,0,2,Firefighter EMT-P                                 ,0,0,NaN,0
f454,1/8/2007,2,Firefighter Recruit                               ,33825,3418.25,3418.25,37243.25,2,Firefighter EMT-Enhanced                          ,37662.19,9685.6,9685.6,47347.79,2,Firefighter EMT-Enhanced                          ,38603.9,8952.06,8952.06,47555.96,2,Firefighter EMT-Enhanced                          ,38603.9,8126.97,8126.97,46730.87,2,Firefighter EMT-P                                 ,45822.43,7389.21,7389.21,53211.64,2,Firefighter EMT-P                                 ,48585.65,12326.71,12326.71,60912.36
f455,1/8/2007,2,Firefighter Recruit                               ,33825,1365.24,1365.24,35190.24,2,Firefighter EMT-I                                 ,39670.69,3495.44,3495.44,43166.13,2,Firefighter EMT-I                                 ,40662.42,2577.07,2577.07,43239.49,2,Firefighter EMT-I                                 ,40662.42,2720.98,2720.98,43383.4,2,Firefighter EMT-P                                 ,45822.43,2461.81,2461.81,48284.24,2,Firefighter EMT-P                                 ,47673.63,558.35,558.35,48231.98
f456,1/8/2007,2,Firefighter Recruit                               ,33825,1358.9,1358.9,35183.9,2,Firefighter EMT-Enhanced                          ,37662.19,919.24,919.24,38581.43,2,Firefighter EMT-Enhanced                          ,38603.9,305.99,305.99,38909.89,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f457,1/8/2007,2,Firefighter Recruit                               ,33825,2808.82,2808.82,36633.82,2,Firefighter EMT-I                                 ,40662.42,5043.36,5043.36,45705.78,2,Firefighter EMT-P                                 ,46967.7,4920.88,4920.88,51888.58,2,Firefighter EMT-P                                 ,46967.7,5536.09,5536.09,52503.79,2,Firefighter EMT-P                                 ,46967.7,5036.7,5036.7,52004.4,2,Firefighter EMT-P                                 ,49154.14,4027.03,4027.03,53181.17
f458,1/8/2007,2,Firefighter Recruit                               ,33825,2679.72,2679.72,36504.72,2,Firefighter EMT-Enhanced                          ,37662.19,2167.99,2167.99,39830.18,2,Firefighter EMT-Enhanced                          ,38603.9,527.85,527.85,39131.75,2,Firefighter EMT-Enhanced                          ,38603.9,285.1,285.1,38889,2,Firefighter EMT-Enhanced                          ,38603.9,534.07,534.07,39137.97,2,Firefighter EMT-Enhanced                          ,39926.44,3149.78,3149.78,43076.22
f459,1/8/2007,2,Firefighter Recruit                               ,33825,1182.52,1182.52,35007.52,2,Firefighter EMT-I                                 ,39670.69,11116.44,11116.44,50787.13,2,Firefighter EMT-I                                 ,40662.42,15702.56,15702.56,56364.98,2,Firefighter EMT-P                                 ,45822.43,17269.29,17269.29,63091.72,2,Firefighter EMT-P                                 ,45822.43,19428.15,19428.15,65250.58,2,Firefighter EMT-P                                 ,47881.05,37893.07,37893.07,85774.12
f460,1/8/2007,2,Firefighter Recruit                               ,33825,1377.36,1377.36,35202.36,2,Firefighter EMT-I                                 ,40662.42,2905.76,2905.76,43568.18,2,Firefighter EMT-I                                 ,41679.19,4258.35,4258.35,45937.54,2,Firefighter EMT-I                                 ,41679.19,4184.72,4184.72,45863.91,2,Firefighter EMT-I                                 ,41679.19,3005.9,3005.9,44685.09,2,Firefighter EMT-I                                 ,43024.23,3332.26,3332.26,46356.49
f461,1/8/2007,2,Firefighter Recruit                               ,33825,1444.59,1444.59,35269.59,2,Firefighter EMT-I                                 ,40662.42,3055.45,3055.45,43717.87,2,Firefighter EMT-P                                 ,46967.7,5932.33,5932.33,52900.03,2,Firefighter EMT-P                                 ,46967.7,7039.29,7039.29,54006.99,2,Firefighter EMT-P                                 ,46967.7,9977.51,9977.51,56945.21,2,Firefighter EMT-P                                 ,49027.2,13929.51,13929.51,62956.71
f462,1/8/2007,2,Firefighter Recruit                               ,33825,2319.24,2319.24,36144.24,2,Firefighter EMT-I                                 ,40662.42,4060.27,4060.27,44722.69,2,Firefighter EMT-I                                 ,41679.19,6806.15,6806.15,48485.34,2,Firefighter EMT-P                                 ,46967.7,2861.73,2861.73,49829.43,2,Firefighter EMT-P                                 ,46967.7,3984.69,3984.69,50952.39,2,Firefighter EMT-P                                 ,49184.21,651.46,651.46,49835.67
f463,1/8/2007,2,Firefighter Recruit                               ,33825,961.1,961.1,34786.1,2,Firefighter EMT-Enhanced                          ,37662.19,530.3,530.3,38192.49,2,Firefighter EMT-Enhanced                          ,38603.9,60.68,60.68,38664.58,2,Firefighter EMT-Enhanced                          ,38603.9,67.81,67.81,38671.71,2,Firefighter EMT-Enhanced                          ,38603.9,92.8,92.8,38696.7,2,Firefighter EMT-Enhanced                          ,40250.78,61.89,61.89,40312.67
f464,1/8/2007,2,Firefighter Recruit                               ,33825,1137.28,1137.28,34962.28,2,Firefighter EMT-Enhanced                          ,37662.19,3660.83,3660.83,41323.02,2,Firefighter EMT-Enhanced                          ,38603.9,7580.8,7580.8,46184.7,2,Firefighter EMT-Enhanced                          ,38603.9,8015.69,8015.69,46619.59,2,Firefighter EMT-Enhanced                          ,38603.9,5798.93,5798.93,44402.83,2,Firefighter EMT-Enhanced                          ,39813.91,14630.8,14630.8,54444.71
f465,1/8/2007,2,Firefighter Recruit                               ,33825,336.62,336.62,34161.62,2,Firefighter EMT-I                                 ,40662.42,2092.95,2092.95,42755.37,2,Firefighter EMT-I                                 ,41679.19,376.86,376.86,42056.05,2,Firefighter EMT-I                                 ,41679.19,682.14,682.14,42361.33,2,Firefighter EMT-P                                 ,46967.7,6536.14,6536.14,53503.84,2,Firefighter EMT-P                                 ,48865.3,6064.2,6064.2,54929.5
f466,1/8/2007,2,Firefighter Recruit                               ,33825,324.07,324.07,34149.07,2,Firefighter EMT-Enhanced                          ,37662.19,480.51,480.51,38142.7,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f467,1/8/2007,2,Firefighter Recruit                               ,33825,6831.6,6831.6,40656.6,2,Firefighter EMT-Enhanced                          ,37662.19,9206.07,9206.07,46868.26,2,Firefighter EMT-Enhanced                          ,38603.9,10024.98,10024.98,48628.88,2,Firefighter EMT-Enhanced                          ,38603.9,7012.44,7012.44,45616.34,2,Firefighter EMT-Enhanced                          ,38603.9,4713.11,4713.11,43317.01,2,Firefighter EMT-Enhanced                          ,40845.93,11562.4,11562.4,52408.33
f468,1/8/2007,2,Firefighter Recruit                               ,33825,5714.3,5714.3,39539.3,2,Firefighter EMT-Enhanced                          ,37662.19,8500.94,8500.94,46163.13,2,Firefighter EMT-Enhanced                          ,39569.46,5772.91,5772.91,45342.37,2,Firefighter EMT-Enhanced                          ,39569.46,3720.57,3720.57,43290.03,2,Firefighter EMT-Enhanced                          ,39569.46,2264.45,2264.45,41833.91,2,Firefighter EMT-Enhanced                          ,6381.16,559.73,559.73,6940.89
f469,1/8/2007,2,Firefighter Recruit                               ,33825,1917.98,1917.98,35742.98,2,Firefighter EMT-Enhanced                          ,37662.19,2140.21,2140.21,39802.4,2,N/A,0,0,NaN,0,2,Firefighter EMT-Enhanced                          ,38603.9,89.35,89.35,38693.25,2,Firefighter EMT-Enhanced                          ,38603.9,78.52,78.52,38682.42,2,Firefighter EMT-Enhanced                          ,39464.41,65.53,65.53,39529.94
f470,1/8/2007,2,Firefighter Recruit                               ,33825,2846.67,2846.67,36671.67,2,Firefighter EMT-Enhanced                          ,37662.19,3878.39,3878.39,41540.58,2,Firefighter EMT-Enhanced                          ,38603.9,6183.44,6183.44,44787.34,2,Firefighter EMT-I                                 ,40662.48,1565.59,1565.59,42228.07,2,Firefighter EMT-P                                 ,45822.43,2833.12,2833.12,48655.55,2,Firefighter EMT-P                                 ,47951.87,5054.83,5054.83,53006.7
f471,1/8/2007,2,Firefighter Recruit                               ,33825,4555.81,4555.81,38380.81,2,Firefighter EMT-Enhanced                          ,37662.19,6086.75,6086.75,43748.94,2,Firefighter EMT-Enhanced                          ,38603.9,7628.38,7628.38,46232.28,2,Firefighter EMT-Enhanced                          ,38603.9,4809.53,4809.53,43413.43,2,Firefighter EMT-Enhanced                          ,38603.9,3265.95,3265.95,41869.85,2,Firefighter EMT-I                                 ,42015.04,5223.04,5223.04,47238.08
f472,4/16/2007,2,N/A,0,0,NaN,0,2,Firefighter Recruit                               ,35195,1036.63,1036.63,36231.63,2,Firefighter EMT-Enhanced                          ,38603.9,1267.03,1267.03,39870.93,2,Firefighter EMT-Enhanced                          ,38603.9,767.36,767.36,39371.26,2,Firefighter EMT-Enhanced                          ,38603.9,67.82,67.82,38671.72,2,Firefighter EMT-Enhanced                          ,40250.78,306.08,306.08,40556.86
f473,4/30/2007,2,Operations Officer I                              ,23489.2,347.26,347.26,23836.46,2,Operations Officer I                              ,24317.15,686.21,686.21,25003.36,2,Operations Officer I                              ,24924.92,2615.29,2615.29,27540.21,2,Operations Officer I                              ,24924.92,503.28,503.28,25428.2,2,Operations Officer I                              ,24924.92,1078.47,1078.47,26003.39,2,Staff Technician I                                ,26131.2,1579.81,1579.81,27711.01
f474,4/30/2007,2,N/A,0,0,NaN,0,2,Operations Officer I                              ,24317.15,61.37,61.37,24378.52,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f475,4/30/2007,2,Operations Officer I                              ,23489.2,121.54,121.54,23610.74,2,Operations Officer I                              ,24317.15,245.49,245.49,24562.64,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
